zone_id,sector,latitude,longitude,population_density_km2,socioeconomic_vulnerability,youth_share,commercial_density,transit_access_index,road_connectivity_index,lighting_coverage,cctv_density,patrol_coverage,distance_to_transit_corridor_km,year,month,month_index,weekend_night_activity,seasonal_pressure,recent_incidents,rolling_3m_incidents,incident_trend,target_high_risk_next_month
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2020,10,33,0.5069,-0.1905,10,7.667,3,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2020,11,34,0.4496,-0.11,1,5.333,-7,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2020,12,35,0.5611,0.18,10,7.0,5,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2021,1,36,0.4379,0.11,8,6.333,-2,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2021,2,37,0.5032,0.1905,10,9.333,9,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2021,3,38,0.5254,0.22,7,8.333,-3,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2021,4,39,0.4833,0.1905,21,12.667,13,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2021,5,40,0.5413,0.11,11,13.0,1,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2021,6,41,0.4768,0.0,7,13.0,0,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2021,7,42,0.6098,0.07,12,10.0,-9,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2021,8,43,0.4361,-0.1905,11,10.0,0,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2021,9,44,0.4054,-0.22,3,8.667,-4,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2021,10,45,0.4903,-0.1905,10,8.0,-2,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2021,11,46,0.4321,-0.11,7,6.667,-4,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2021,12,47,0.4652,0.18,9,8.667,6,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2022,1,48,0.3427,0.11,9,8.333,-1,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2022,2,49,0.4964,0.1905,5,7.667,-2,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2022,3,50,0.377,0.22,13,9.0,4,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2022,4,51,0.427,0.1905,7,8.333,-2,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2022,5,52,0.4907,0.11,7,9.0,2,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2022,6,53,0.4766,0.0,3,5.667,-10,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2022,7,54,0.4719,0.07,6,5.333,-1,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2022,8,55,0.4599,-0.1905,8,5.667,1,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2022,9,56,0.5123,-0.22,9,7.667,6,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2022,10,57,0.4016,-0.1905,8,8.333,2,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2022,11,58,0.426,-0.11,5,7.333,-3,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2022,12,59,0.5472,0.18,4,5.667,-5,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2023,1,60,0.5292,0.11,9,6.0,1,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2023,2,61,0.5067,0.1905,7,6.667,2,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2023,3,62,0.5025,0.22,15,10.333,11,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2023,4,63,0.5331,0.1905,16,12.667,7,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2023,5,64,0.5098,0.11,7,12.667,0,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2023,6,65,0.5252,0.0,8,10.333,-7,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2023,7,66,0.5659,0.07,7,7.333,-9,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2023,8,67,0.4837,-0.1905,11,8.667,4,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2023,9,68,0.5127,-0.22,2,6.667,-6,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2023,10,69,0.4949,-0.1905,6,6.333,-1,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2023,11,70,0.4367,-0.11,12,6.667,1,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2023,12,71,0.5768,0.18,10,9.333,8,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2024,1,72,0.4476,0.11,16,12.667,10,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2024,2,73,0.5642,0.1905,10,12.0,-2,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2024,3,74,0.4466,0.22,15,13.667,5,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2024,4,75,0.5546,0.1905,11,12.0,-5,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2024,5,76,0.5917,0.11,6,10.667,-4,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2024,6,77,0.5265,0.0,14,10.333,-1,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2024,7,78,0.5312,0.07,8,9.333,-3,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2024,8,79,0.4317,-0.1905,10,10.667,4,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2024,9,80,0.4473,-0.22,9,9.0,-5,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2024,10,81,0.4986,-0.1905,6,8.333,-2,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2024,11,82,0.5374,-0.11,11,8.667,1,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2024,12,83,0.6036,0.18,7,8.0,-2,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2025,1,84,0.5085,0.11,14,10.667,8,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2025,2,85,0.5609,0.1905,7,9.333,-4,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2025,3,86,0.4996,0.22,10,10.333,3,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2025,4,87,0.5927,0.1905,12,9.667,-2,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2025,5,88,0.5361,0.11,7,9.667,0,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2025,6,89,0.5333,0.0,11,10.0,1,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2025,7,90,0.567,0.07,7,8.333,-5,0
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2025,8,91,0.5847,-0.1905,10,9.333,3,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2025,9,92,0.478,-0.22,7,8.0,-4,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2025,10,93,0.5319,-0.1905,10,9.0,3,1
CZ-038,retablo,-11.912522,-77.059035,20304,0.6814,0.2873,0.6948,0.6431,0.5677,0.5383,0.2746,0.192,0.7224,2025,11,94,0.464,-0.11,10,9.0,0,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2018,5,4,0.4989,0.11,9,7.0,4,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2018,6,5,0.5172,0.0,6,6.333,-2,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2018,7,6,0.4732,0.07,10,8.333,6,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2018,8,7,0.4903,-0.1905,10,8.667,1,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2018,9,8,0.3941,-0.22,8,9.333,2,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2018,10,9,0.4955,-0.1905,2,6.667,-8,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2018,11,10,0.4966,-0.11,4,4.667,-6,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2018,12,11,0.5468,0.18,2,2.667,-6,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2019,1,12,0.5156,0.11,10,5.333,8,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2019,2,13,0.4739,0.1905,14,8.667,10,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2019,3,14,0.424,0.22,14,12.667,12,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2019,4,15,0.4845,0.1905,14,14.0,4,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2019,5,16,0.5218,0.11,11,13.0,-3,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2019,6,17,0.5681,0.0,13,12.667,-1,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2019,7,18,0.5373,0.07,12,12.0,-2,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2019,8,19,0.5134,-0.1905,9,11.333,-2,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2019,9,20,0.5126,-0.22,11,10.667,-2,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2019,10,21,0.3948,-0.1905,6,8.667,-6,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2019,11,22,0.4656,-0.11,6,7.667,-3,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2019,12,23,0.5318,0.18,6,6.0,-5,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2020,1,24,0.5364,0.11,6,6.0,0,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2020,2,25,0.4068,0.1905,8,6.667,2,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2020,3,26,0.51,0.22,10,8.0,4,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2020,4,27,0.4635,0.1905,13,10.333,7,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2020,5,28,0.5189,0.11,10,11.0,2,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2020,6,29,0.4586,0.0,10,11.0,0,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2020,7,30,0.5578,0.07,8,9.333,-5,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2020,8,31,0.4321,-0.1905,12,10.0,2,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2020,9,32,0.4265,-0.22,12,10.667,2,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2020,10,33,0.4046,-0.1905,5,9.667,-3,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2020,11,34,0.5367,-0.11,8,8.333,-4,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2020,12,35,0.5266,0.18,10,7.667,-2,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2021,1,36,0.4515,0.11,13,10.333,8,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2021,2,37,0.4093,0.1905,10,11.0,2,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2021,3,38,0.4926,0.22,7,10.0,-3,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2021,4,39,0.4194,0.1905,12,9.667,-1,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2021,5,40,0.4325,0.11,6,8.333,-4,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2021,6,41,0.497,0.0,11,9.667,4,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2021,7,42,0.5775,0.07,9,8.667,-3,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2021,8,43,0.4679,-0.1905,7,9.0,1,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2021,9,44,0.3477,-0.22,7,7.667,-4,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2021,10,45,0.4362,-0.1905,6,6.667,-3,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2021,11,46,0.4185,-0.11,6,6.333,-1,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2021,12,47,0.6204,0.18,5,5.667,-2,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2022,1,48,0.4184,0.11,7,6.0,1,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2022,2,49,0.5069,0.1905,7,6.333,1,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2022,3,50,0.4995,0.22,13,9.0,8,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2022,4,51,0.4387,0.1905,8,9.333,1,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2022,5,52,0.3726,0.11,17,12.667,10,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2022,6,53,0.4342,0.0,12,12.333,-1,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2022,7,54,0.5372,0.07,9,12.667,1,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2022,8,55,0.5331,-0.1905,13,11.333,-4,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2022,9,56,0.4553,-0.22,12,11.333,0,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2022,10,57,0.464,-0.1905,5,10.0,-4,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2022,11,58,0.4446,-0.11,8,8.333,-5,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2022,12,59,0.5427,0.18,11,8.0,-1,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2023,1,60,0.4435,0.11,19,12.667,14,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2023,2,61,0.4879,0.1905,6,12.0,-2,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2023,3,62,0.431,0.22,7,10.667,-4,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2023,4,63,0.5091,0.1905,15,9.333,-4,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2023,5,64,0.4925,0.11,13,11.667,7,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2023,6,65,0.4655,0.0,10,12.667,3,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2023,7,66,0.547,0.07,12,11.667,-3,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2023,8,67,0.4479,-0.1905,12,11.333,-1,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2023,9,68,0.466,-0.22,11,11.667,1,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2023,10,69,0.4532,-0.1905,13,12.0,1,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2023,11,70,0.485,-0.11,7,10.333,-5,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2023,12,71,0.7103,0.18,8,9.333,-3,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2024,1,72,0.4756,0.11,8,7.667,-5,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2024,2,73,0.4767,0.1905,11,9.0,4,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2024,3,74,0.4679,0.22,14,11.0,6,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2024,4,75,0.4246,0.1905,12,12.333,4,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2024,5,76,0.4563,0.11,11,12.333,0,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2024,6,77,0.4339,0.0,16,13.0,2,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2024,7,78,0.5091,0.07,13,13.333,1,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2024,8,79,0.4494,-0.1905,15,14.667,4,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2024,9,80,0.4964,-0.22,10,12.667,-6,0
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2024,10,81,0.4784,-0.1905,8,11.0,-5,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2024,11,82,0.4044,-0.11,5,7.667,-10,1
CZ-039,la_libertad,-11.94506,-77.026915,20666,0.8101,0.3435,0.5953,0.6471,0.3968,0.591,0.2069,0.0954,0.7241,2024,12,83,0.4624,0.18,12,8.333,2,1
